ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 67709, 0, 0, 21717,0,0,0,0, 22580, 0, 34.5423,708743, 1.31235, 4.16396, 0.488298, 0.89349, 9.06502, 2.46734, 19.5065, 5.29978, 0.45668, 1.94314, 0.0819491, 0.191042, 0, 0.0111321, 1530100, 0, 11804
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 23260, 0, 0, 21999,0,0,0,0, 22324, 0, 32.5512,716784, 0.469991, 4.8709, 1.27653, 0.764849, 8.69744, 2.93451, 21.0423, 1.84475, 0.454739, 1.93066, 0.0787579, 0.14369, 0, 0.0636776, 1458264, 0, 24121
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 68698, 0, 0, 21620,0,0,0,0, 22504, 0, 34.5233,711164, 1.34718, 4.12713, 0.457638, 0.900732, 9.1259, 2.45692, 19.3756, 5.36339, 0.464607, 1.92053, 0.0732985, 0.174274, 0, 0.0517218, 1534485, 0, 14742
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.1,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 326357, 0, 0, 48304,0,0,0,0, 58088, 0, 90.1562,275504, 15.1685, 3.46938, 0, 0.763254, 8.63647, 2.74503, 16.9995, 25.2802, 0.389483, 1.82652, 0, 0, 219302223, 29.5701, 1552402, 0, 1285663
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.3,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 305558, 0, 0, 46871,0,0,0,0, 55590, 0, 86.4838,287889, 13.5471, 3.4469, 0, 0.780124, 8.89375, 2.90628, 17.6877, 23.6702, 0.401274, 1.8078, 0, 0, 229868678, 27.8309, 1556111, 0, 1226751
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 259337, 0, 0, 40911,0,0,0,0, 47533, 0, 73.4487,336680, 10.2175, 3.45618, 0, 0.7719, 8.71454, 2.50619, 16.94, 20.1211, 0.419659, 1.82694, 0, 0, 204298479, 21.7204, 1545545, 0, 1072210
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 193591, 0, 0, 33497,0,0,0,0, 37489, 0, 58.4912,426864, 6.21901, 3.48733, 0, 0.757499, 9.19914, 2.35479, 16.9057, 15.0365, 0.429325, 1.84499, 0, 0, 234360352, 14.2607, 1560488, 0, 840669
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 83703, 0, 0, 20709,0,0,0,0, 21847, 0, 33.3168,732479, 1.72938, 3.14926, 0, 0.611473, 7.49013, 1.92858, 14.6978, 6.51987, 0.38874, 1.64568, 0, 0, 162674837, 3.96089, 1525241, 0, 376603
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.1,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 334576, 0, 0, 35800,0,0,0,0, 43261, 0, 66.7572,369996, 11.4897, 9.53491, 5.40161, 1.16015, 9.07819, 2.30543, 22.9005, 25.9601, 0.769301, 2.13135, 0.452087, 1.59289, 0, 0.0700564, 1543746, 0, 92453
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.1,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 514098, 0, 0, 36104,0,0,0,0, 51845, 0, 81.6596,308766, 24.7648, 8.23598, 4.25817, 1.31012, 8.99982, 2.72347, 22.2079, 39.7246, 0.727331, 1.97905, 0.461264, 1.57135, 0, 0.0290438, 1575857, 0, 64709
