ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 43757,0,0,0,0, 43757, 69.1897,365654, 0, 39.8183, 36.4018, 0, 0, 2.63531, 51.7343, 0.0447527, 0, 0, 0, 0, 0, 10.2273, 1581219, 0, 987700
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 42968,0,0,0,0, 42968, 68.5687,372364, 0, 36.0656, 32.6164, 0, 0, 3.6451, 53.538, 0.0422471, 0, 0, 0, 0, 0, 0.929071, 1595782, 0, 298539
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 76058,0,0,0,0, 76058, 121.05,210365, 0, 19.7671, 16.4422, 0, 0, 7.01661, 73.7423, 0.0438354, 0, 0, 0, 0, 0, 0.0232026, 1591540, 0, 18184
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 77031,0,0,0,0, 77031, 245.39,415412, 0, 167.3, 160.2, 0, 0, 2.48365, 185.413, 0.101714, 0, 0, 0, 0, 0, 47.9355, 3185562, 0, 2327878
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 89801,0,0,0,0, 89801, 286.62,356342, 0, 215.319, 207.382, 0, 0, 8.81444, 254.02, 0.0900112, 0, 0, 0, 0, 0, 1.20694, 3191720, 0, 474160
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 94580,0,0,0,0, 94580, 301.259,338336, 0, 96.5829, 88.0889, 0, 0, 12.4262, 206.541, 0.0846167, 0, 0, 0, 0, 0, 0.14434, 3185210, 0, 100177
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 5818,0,0,0,0, 5818, 0.581844,171867, 0, 0.00904813, 0, 0, 0, 0.204928, 0.303968, 0.00308249, 0, 0, 0, 0, 2248680, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 17573,0,0,0,0, 17573, 1.7574,56902.4, 0, 0.0257745, 0, 0, 0, 0.328418, 1.02006, 0.00307572, 0, 0, 0, 0, 2251922, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 57741,0,0,0,0, 57741, 5.77413,17318.6, 0, 0.103215, 0, 0, 0, 0.604085, 3.36658, 0.00304697, 0, 0, 0, 0, 2493059, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,2,true,YCSB,false,0, 1, 0, 22678,0,0,0,0, 22678, 4.53578,88187.3, 1.9229e-05, 0.0730167, 0, 0, 0, 0.914155, 1.16029, 0.00716235, 0, 0, 0, 0, 35799626, 2.2019, 199999, 0, 199997
