ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,RETIRE_READ,SPINLOCK,THREAD_CNT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,4,TPCC,false,1862,0,0,1.154300,3.000000,2.000000,5.000000,0.241344,0.192426,0.062364,0.324627,0.252604,2.056891,2.000000,0.000000,0.000000,0.000017,6.666399,239004.604603,0.020168,2.862938,0.289504,4.887951,0.149803,0.000000,0.018327,398325
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,4,TPCC,false,1340,0,0,1.128154,2.000000,1.000000,0.000000,0.140041,0.122995,0.042591,0.243371,0.172791,0.893266,-nan,0.000000,0.000000,0.000013,4.872344,315775.705407,0.007299,1.510249,0.251948,3.213767,0.108341,0.000000,0.005232,384642
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.912495,0.000000,0.000000,0.000000,0.000047,0.000400,0.000234,0.147610,0.067156,0.004207,-nan,0.000000,0.000000,0.000007,2.932623,536689.524522,0.000000,0.406039,0.205929,1.584982,0.003645,0.000000,0.000213,393477
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.845830,0.000000,0.000000,0.000000,0.000018,0.000187,0.000106,0.138030,0.066344,0.004159,-nan,0.000000,0.000000,0.000007,2.897603,535242.456885,0.000000,0.382887,0.215330,1.502035,0.003620,0.000000,0.000058,387730
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.858447,0.000000,0.000000,0.000000,0.000008,0.000074,0.000045,0.131565,0.063143,0.003959,-nan,0.000000,0.000000,0.000009,3.278908,447173.244401,0.000000,0.370439,0.349765,1.624900,0.003497,0.000000,0.000027,366560
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,8,TPCC,false,6815,0,0,2.442254,8.000000,3.000000,117.000000,0.679911,0.444017,0.137186,0.797484,0.614970,7.262803,2.059829,0.000000,0.000000,0.000022,17.582953,363012.057464,0.095160,9.196442,0.524880,13.716615,0.536655,0.000000,0.083666,797853
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,8,TPCC,false,6203,0,0,2.503227,4.000000,2.000000,10.000000,0.449353,0.331218,0.117213,0.606383,0.444725,4.350546,2.000000,0.000000,0.000000,0.000018,14.277027,438125.949446,0.053092,5.827491,0.592890,10.314588,0.491179,0.000000,0.034401,781892
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,8,TPCC,false,3812,0,0,1.822395,2.000000,1.000000,0.000000,0.211180,0.208665,0.081321,0.395252,0.258633,1.461046,-nan,0.000000,0.000000,0.000011,8.532449,705341.230505,0.014577,2.455331,0.465654,5.291535,0.302483,0.000000,0.010367,752286
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,8,TPCC,false,0,0,0,2.299468,0.000000,0.000000,0.000000,0.000080,0.000727,0.000414,0.288739,0.130238,0.008229,-nan,0.000000,0.000000,0.000009,7.211538,844132.828711,0.000000,0.806069,0.470875,3.682054,0.007038,0.000000,0.000360,760937
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,8,TPCC,false,0,0,0,2.015930,0.000000,0.000000,0.000000,0.000038,0.000264,0.000157,0.265958,0.130456,0.007943,-nan,0.000000,0.000000,0.000011,7.790445,705075.005803,0.000000,0.770264,0.830176,4.144328,0.007134,0.000000,0.000206,686606
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,16,TPCC,false,19792,0,0,5.810776,15.000000,6.000000,666.000000,2.052833,1.327486,0.316778,2.713210,1.485777,36.104143,2.091592,0.000000,0.000000,0.000038,61.732932,413420.311534,0.371669,41.416502,0.997293,51.915938,1.551272,0.000000,1.000008,1595103
