ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,TPCC,false, 611913, 17990,0,0,0,0, 24702, 74.0067,1.29264e+06, 20.0573, 2.99845, 0, 0, 0, 1.76188, 7.16451, 46.3514, 0, 0, 0, 0, 0, 0, 2989499, 14982, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,TPCC,false, 266791, 16828,0,0,0,0, 20877, 55.1465,1.5264e+06, 10.6446, 2.64279, 0, 0, 0, 3.92178, 11.0383, 19.8552, 0, 0, 0, 0, 0, 0, 2630489, 13197, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,32,true,TPCC,false, 11866, 14418,0,0,0,0, 14422, 33.3038,2.20234e+06, 0.00828511, 2.11778, 0, 0, 0, 7.74526, 12.4528, 0.0883783, 0, 0, 0, 0, 0, 0, 2292076, 11681, 0
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,1,0.5,true,1,true,TPCC,false, 503, 5013,0,0,0,0, 5013, 0.505208,197938, 0, 0.059165, 0, 0, 0, 0.059734, 0.272935, 0.00195397, 0, 0, 0, 0, 2215885, 0, 100000, 503, 0
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,2,0.5,true,1,true,TPCC,false, 468, 5308,0,0,0,0, 5308, 0.534515,187086, 0, 0.0600101, 0, 0, 0, 0.0606286, 0.287347, 0.00195276, 0, 0, 0, 0, 2208117, 0, 100000, 468, 0
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,4,0.5,true,1,true,TPCC,false, 514, 5817,0,0,0,0, 5817, 0.586338,170550, 0, 0.060484, 0, 0, 0, 0.074954, 0.300153, 0.00194802, 0, 0, 0, 0, 2178597, 0, 100000, 514, 0
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,8,0.5,true,1,true,TPCC,false, 524, 6871,0,0,0,0, 6871, 0.695018,143881, 0, 0.0641103, 0, 0, 0, 0.0825446, 0.330745, 0.00200315, 0, 0, 0, 0, 2254287, 0, 100000, 524, 0
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,16,0.5,true,1,true,TPCC,false, 477, 9968,0,0,0,0, 9968, 1.00398,99603.6, 0, 0.0686457, 0, 0, 0, 0.14975, 0.451438, 0.00198122, 0, 0, 0, 0, 2249875, 0, 100000, 477, 0
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,32,0.5,true,1,true,TPCC,false, 510, 12489,0,0,0,0, 12489, 1.2581,79484.8, 0, 0.0728113, 0, 0, 0, 0.241884, 0.457129, 0.00204818, 0, 0, 0, 0, 2334637, 0, 100000, 510, 0
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,1,0.5,true,2,true,TPCC,false, 1459, 11192,0,0,0,0, 11206, 2.23422,177424, 0.00296043, 0.227445, 0, 0, 0, 0.165433, 0.937789, 0.0398098, 0, 0, 0, 0, 22870804, 0.645154, 198202, 998, 149050
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,2,0.5,true,2,true,TPCC,false, 975, 6733,0,0,0,0, 6733, 1.34852,294832, 1.8101e-05, 0.128503, 0, 0, 0, 0.158765, 0.742719, 0.00401152, 0, 0, 0, 0, 14932148, 2.4821e-05, 198793, 974, 8
50000,false,WOUND_WAIT,false,true,true,LH_MCSLOCK,100000,4,0.5,true,2,true,TPCC,false, 1028, 6224,0,0,0,0, 6224, 1.23104,318789, 0, 0.125308, 0, 0, 0, 0.147851, 0.627251, 0.00386524, 0, 0, 0, 0, 15896620, 2.1865e-05, 196221, 1028, 5
