ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,8,false,TPCC,false, 5150, 9872,0,0,0,0, 9939, 7.53223,804867, 0.0504873, 0.955252, 0.200606, 0.239319, 2.03075, 0.603776, 3.96418, 0.41803, 0.138488, 0.399998, 0.0953866, 0.179826, 0, 0.00596772, 757805, 0, 10110
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,1,0.5,true,16,false,TPCC,false, 39613, 42209,0,0,0,0, 43055, 65.5355,371620, 1.28633, 21.3695, 12.4454, 2.04657, 10.9191, 1.00338, 36.2689, 3.12341, 0.873484, 7.52702, 0.48711, 2.81314, 0, 16.5706, 1522145, 0, 1239598
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,2,0.5,true,16,false,TPCC,false, 28388, 15240,0,0,0,0, 15430, 22.8985,1.03691e+06, 0.281543, 6.41613, 3.55323, 0.877405, 4.83144, 1.10479, 13.9635, 2.23383, 0.538981, 1.86795, 0.281271, 0.730204, 0, 0.623255, 1483979, 0, 311373
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,16,false,TPCC,false, 21716, 12018,0,0,0,0, 12142, 18.3441,1.31772e+06, 0.186272, 3.2449, 1.38007, 0.581463, 4.33021, 1.22955, 9.76014, 1.71395, 0.371156, 1.05625, 0.218932, 0.461113, 0, 0.0686648, 1510777, 0, 82054
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,1,0.5,true,32,false,TPCC,false, 98338, 118989,0,0,0,0, 121869, 380.799,262582, 8.99002, 103.791, 75.2804, 7.04575, 32.097, 2.41416, 147.245, 7.83404, 2.25128, 25.1432, 1.37987, 8.89603, 0, 196.063, 3124708, 0, 3245195
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,2,0.5,true,32,false,TPCC,false, 82366, 37599,0,0,0,0, 38395, 102.498,833464, 2.12224, 37.0145, 25.3065, 3.62801, 14.9476, 2.25846, 61.252, 6.58279, 1.57722, 9.05995, 0.992867, 3.20763, 0, 17.8258, 2669632, 0, 1874340
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,32,false,TPCC,false, 60893, 23025,0,0,0,0, 23395, 68.3897,1.36782e+06, 1.07915, 20.753, 13.5223, 2.80421, 11.0595, 3.17446, 41.2811, 4.95383, 1.52159, 4.49113, 0.93778, 1.78011, 0, 1.85017, 2923268, 0, 642507
50000,false,BAMBOO,true,true,false,LH_SPINLOCK,100000,1,0.5,true,8,true,TPCC,false, 18693, 19217,0,0,0,0, 19503, 15.387,407894, 0.225273, 4.60729, 2.22895, 0.635433, 3.30056, 0.614511, 9.55087, 1.16102, 0.387684, 1.67301, 0.197883, 0.728611, 0, 0.840215, 784530, 3945, 266722
50000,false,BAMBOO,true,true,false,LH_SPINLOCK,100000,2,0.5,true,8,true,TPCC,false, 12329, 11250,0,0,0,0, 11336, 8.8341,701024, 0.0670725, 1.7621, 0.714179, 0.302489, 2.19756, 0.624285, 5.10657, 0.676545, 0.207735, 0.584497, 0.116162, 0.237075, 0, 0.0445253, 774114, 3806, 50405
50000,false,BAMBOO,true,true,false,LH_SPINLOCK,100000,4,0.5,true,8,true,TPCC,false, 6886, 10482,0,0,0,0, 10512, 8.09692,755370, 0.0223972, 1.07852, 0.233471, 0.260224, 2.1767, 0.663686, 4.36238, 0.25213, 0.147143, 0.44188, 0.107999, 0.194251, 0, 0.00918513, 764522, 3880, 14326
