IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0, 0.00244934, 0,100000,false, 503,0.5, 0, 0.0734684,0,LH_MCSLOCK,50000,IC3,1, 8081, 0.0840324,TPCC, 100000, 0.122794,false, 0.00368805,true,0,true,true,true,1,true,0, 0, 0, 0.81057,0, 0, 0.00168953, 0, 0, 8081, 503, 0.000734726, 0,true,true,123370, 0, 0
true,0, 0, 0.00241853, 0,100000,false, 503,0.5, 0, 0.0766318,0,LH_MCSLOCK,50000,IC3,1, 8125, 0.0881248,TPCC, 100000, 0.124111,false, 0.00587563,true,0,false,true,true,1,true,0, 0, 0, 0.814934,0, 0, 0.00168928, 0, 0, 8125, 503, 0.000751535, 0,true,true,122709, 0, 0
true,0, 0, 0.00265943, 0,100000,false, 524,0.5, 0, 0.0851939,0,LH_MCSLOCK,50000,IC3,2, 8896, 0.0858801,TPCC, 100000, 0.131471,false, 0.00363998,true,0,true,true,true,1,true,0, 0, 0, 0.892355,0, 0, 0.00169191, 0, 0, 8896, 524, 0.000733242, 0,true,true,112063, 0, 0
true,0, 0, 0.00267509, 0,100000,false, 524,0.5, 0, 0.0897821,0,LH_MCSLOCK,50000,IC3,2, 9038, 0.0905432,TPCC, 100000, 0.134357,false, 0.00561819,true,0,false,true,true,1,true,0, 0, 0, 0.906502,0, 0, 0.0017356, 0, 0, 9038, 524, 0.000718457, 0,true,true,110314, 0, 0
true,0, 0, 0.00247292, 0,100000,false, 485,0.5, 0, 0.0847357,0,LH_MCSLOCK,50000,IC3,4, 9292, 0.0889033,TPCC, 100000, 0.140346,false, 0.00375614,true,0,true,true,true,1,true,0, 0, 0, 0.931722,0, 0, 0.00169996, 0, 0, 9292, 485, 0.000745648, 0,true,true,107328, 0, 0
true,0, 0, 0.00288625, 0,100000,false, 514,0.5, 0, 0.0929433,0,LH_MCSLOCK,50000,IC3,4, 10864, 0.0989499,TPCC, 100000, 0.1257,false, 0.00581385,true,0,false,true,true,1,true,0, 0, 0, 1.08935,0, 0, 0.00170679, 0, 0, 10864, 514, 0.000739509, 0,true,true,91798.2, 0, 0
true,0, 0, 0.00400443, 0,100000,false, 524,0.5, 0, 0.11764,0,LH_MCSLOCK,50000,IC3,8, 13158, 0.0951653,TPCC, 100000, 0.139262,false, 0.00419731,true,0,true,true,true,1,true,0, 0, 0, 1.31988,0, 0, 0.00178057, 0, 0, 13158, 524, 0.000781108, 0,true,true,75764.5, 0, 0
true,0, 0, 0.00360299, 0,100000,false, 499,0.5, 0, 0.12311,0,LH_MCSLOCK,50000,IC3,8, 12888, 0.0997111,TPCC, 100000, 0.142286,false, 0.00626637,true,0,false,true,true,1,true,0, 0, 0, 1.29243,0, 0, 0.00169885, 0, 0, 12888, 499, 0.000734826, 0,true,true,77373.7, 0, 0
true,0, 0, 0.00382242, 0,100000,false, 522,0.5, 0, 0.135095,0,LH_MCSLOCK,50000,IC3,16, 13965, 0.0897345,TPCC, 100000, 0.13412,false, 0.00401063,true,0,true,true,true,1,true,0, 0, 0, 1.4004,0, 0, 0.00169022, 0, 0, 13965, 522, 0.000734967, 0,true,true,71408, 0, 0
true,0, 0, 0.00322988, 0,100000,false, 479,0.5, 0, 0.138601,0,LH_MCSLOCK,50000,IC3,16, 12679, 0.100681,TPCC, 100000, 0.139446,false, 0.00607968,true,0,false,true,true,1,true,0, 0, 0, 1.27122,0, 0, 0.00178632, 0, 0, 12679, 479, 0.000783186, 0,true,true,78664.4, 0, 0
true,0, 0, 0.0509906, 0,100000,false, 961,0.5, 0, 0.185155,0,LH_MCSLOCK,50000,IC3,1, 10196, 0.222479,TPCC, 194908, 0.299485,false, 0.0187119,true,0,true,true,true,2,true,0, 0, 0, 1.99334,0, 0, 0.00603512, 0, 0, 10193, 990, 0.00157883, 0,true,true,195559, 0, 0
true,0, 0, 0.0525007, 0,100000,false, 906,0.5, 0, 0.192959,0,LH_MCSLOCK,50000,IC3,1, 10560, 0.235804,TPCC, 194435, 0.293577,false, 0.040293,true,0,false,true,true,2,true,0, 0, 0, 2.0592,0, 0, 0.00486388, 0, 0, 10558, 927, 0.00678233, 0,true,true,188845, 0, 0
true,0, 0, 0.0099258, 0,100000,false, 954,0.5, 0, 0.186168,0,LH_MCSLOCK,50000,IC3,2, 9725, 0.16856,TPCC, 194109, 0.243188,false, 0.00747089,true,0,true,true,true,2,true,0, 0, 0, 1.89326,0, 0, 0.00399724, 0, 0, 9725, 954, 0.00141996, 0,true,true,205053, 0, 0
true,0, 0, 0.0102562, 0,100000,false, 982,0.5, 0, 0.198327,0,LH_MCSLOCK,50000,IC3,2, 9971, 0.179095,TPCC, 195758, 0.255717,false, 0.0118392,true,0,false,true,true,2,true,0, 0, 0, 1.9578,0, 0, 0.00329519, 0, 0, 9971, 982, 0.00148223, 0,true,true,199977, 0, 0
true,0, 0, 0.00801074, 0,100000,false, 999,0.5, 0, 0.176807,0,LH_MCSLOCK,50000,IC3,4, 9307, 0.169405,TPCC, 192790, 0.239292,false, 0.00749833,true,0,true,true,true,2,true,0, 0, 0, 1.80006,0, 0, 0.00394652, 0, 0, 9307, 999, 0.00143774, 0,true,true,214204, 0, 0
true,0, 0, 0.00856646, 0,100000,false, 955,0.5, 0, 0.211322,0,LH_MCSLOCK,50000,IC3,4, 10130, 0.182845,TPCC, 199213, 0.223992,false, 0.0130511,true,0,false,true,true,2,true,0, 0, 0, 2.02394,0, 0, 0.00342182, 0, 0, 10130, 955, 0.00150585, 0,true,true,196857, 0, 0
true,0, 0, 0.00830005, 0,100000,false, 957,0.5, 0, 0.227091,0,LH_MCSLOCK,50000,IC3,8, 11467, 0.16981,TPCC, 186324, 0.218246,false, 0.00737818,true,0,true,true,true,2,true,0, 0, 0, 2.1426,0, 0, 0.00335266, 0, 0, 11467, 957, 0.00147348, 0,true,true,173924, 0, 0
true,0, 0, 0.00837854, 0,100000,false, 970,0.5, 0, 0.278022,0,LH_MCSLOCK,50000,IC3,8, 10912, 0.189698,TPCC, 198812, 0.229099,false, 0.0128469,true,0,false,true,true,2,true,0, 0, 0, 2.17533,0, 0, 0.0035615, 0, 0, 10912, 970, 0.00153488, 0,true,true,182788, 0, 0
true,0, 0, 0.00990304, 0,100000,false, 945,0.5, 0, 0.343231,0,LH_MCSLOCK,50000,IC3,16, 15294, 0.18201,TPCC, 183588, 0.288111,false, 0.00798607,true,0,true,true,true,2,true,0, 0, 0, 2.81519,0, 0, 0.00344024, 0, 0, 15294, 945, 0.00140567, 0,true,true,130427, 0, 0
true,0, 0, 0.00904119, 0,100000,false, 950,0.5, 0, 0.341094,0,LH_MCSLOCK,50000,IC3,16, 13492, 0.185982,TPCC, 187294, 0.261269,false, 0.0125808,true,0,false,true,true,2,true,0, 0, 0, 2.53362,0, 0, 0.00343291, 0, 0, 13492, 950, 0.00149092, 0,true,true,147847, 0, 0
true,0, 0, 0.294228, 0,100000,false, 1956,0.5, 0, 0.393236,0,LH_MCSLOCK,50000,IC3,1, 10691, 0.515161,TPCC, 396541, 0.477483,false, 0.0896601,true,0,true,true,true,4,true,0, 0, 0, 4.25261,0, 0, 0.0226885, 0, 0, 10682, 2152, 0.00397799, 0,true,true,372986, 0, 0
true,0, 0, 0.289953, 0,100000,false, 2017,0.5, 0, 0.385088,0,LH_MCSLOCK,50000,IC3,1, 11219, 0.604851,TPCC, 395006, 0.525396,false, 0.130823,true,0,false,true,true,4,true,0, 0, 0, 4.44524,0, 0, 0.0211373, 0, 0, 11212, 2173, 0.0480764, 0,true,true,355442, 0, 0
true,0, 0, 0.114488, 0,100000,false, 2112,0.5, 0, 0.407022,0,LH_MCSLOCK,50000,IC3,2, 10415, 0.424239,TPCC, 396277, 0.445727,false, 0.0381527,true,0,true,true,true,4,true,0, 0, 0, 4.14054,0, 0, 0.0130546, 0, 0, 10411, 2187, 0.00314412, 0,true,true,382826, 0, 0
true,0, 0, 0.128852, 0,100000,false, 2114,0.5, 0, 0.389704,0,LH_MCSLOCK,50000,IC3,2, 10239, 0.448088,TPCC, 397535, 0.441638,false, 0.0593251,true,0,false,true,true,4,true,0, 0, 0, 4.08311,0, 0, 0.0122787, 0, 0, 10236, 2174, 0.0113864, 0,true,true,389444, 0, 0
true,0, 0, 0.0284085, 0,100000,false, 1832,0.5, 0, 0.392767,0,LH_MCSLOCK,50000,IC3,4, 10148, 0.327901,TPCC, 368954, 0.370183,false, 0.0154531,true,0,true,true,true,4,true,0, 0, 0, 3.75539,0, 0, 0.00670826, 0, 0, 10148, 1832, 0.00266102, 0,true,true,392986, 0, 0
true,0, 0, 0.0271274, 0,100000,false, 1937,0.5, 0, 0.374772,0,LH_MCSLOCK,50000,IC3,4, 9715, 0.367171,TPCC, 384748, 0.403329,false, 0.0258092,true,0,false,true,true,4,true,0, 0, 0, 3.74904,0, 0, 0.00759641, 0, 0, 9715, 1937, 0.00287051, 0,true,true,410503, 0, 0
true,0, 0, 0.0278218, 0,100000,false, 1879,0.5, 0, 0.409084,0,LH_MCSLOCK,50000,IC3,8, 10522, 0.331182,TPCC, 366470, 0.38904,false, 0.0144147,true,0,true,true,true,4,true,0, 0, 0, 3.86767,0, 0, 0.0065436, 0, 0, 10522, 1879, 0.00261591, 0,true,true,379009, 0, 0
true,0, 0, 0.0245436, 0,100000,false, 1808,0.5, 0, 0.492843,0,LH_MCSLOCK,50000,IC3,8, 11976, 0.358233,TPCC, 352184, 0.427528,false, 0.0238894,true,0,false,true,true,4,true,0, 0, 0, 4.22954,0, 0, 0.00718189, 0, 0, 11976, 1808, 0.0026742, 0,true,true,333071, 0, 0
true,0, 0, 0.0282311, 0,100000,false, 1781,0.5, 0, 0.865955,0,LH_MCSLOCK,50000,IC3,16, 16502, 0.371053,TPCC, 357432, 0.577108,false, 0.0169471,true,0,true,true,true,4,true,0, 0, 0, 5.91256,0, 0, 0.00733075, 0, 0, 16502, 1781, 0.00273492, 0,true,true,241812, 0, 0
true,0, 0, 0.0288209, 0,100000,false, 1901,0.5, 0, 0.767834,0,LH_MCSLOCK,50000,IC3,16, 15868, 0.414575,TPCC, 373255, 0.589276,false, 0.0273369,true,0,false,true,true,4,true,0, 0, 0, 5.93853,0, 0, 0.00761076, 0, 0, 15868, 1901, 0.00295873, 0,true,true,251412, 0, 0
true,0, 0, 1.50749, 0,100000,false, 3992,0.5, 0, 0.790606,0,LH_MCSLOCK,50000,IC3,1, 12043, 1.21153,TPCC, 787001, 1.25059,false, 0.349873,true,0,true,true,true,8,true,0, 0, 0, 9.50892,0, 0, 0.104753, 0, 0, 12013, 5134, 0.0112004, 0,true,true,662116, 0, 0
true,0, 0, 1.45397, 0,100000,false, 3850,0.5, 0, 0.715142,0,LH_MCSLOCK,50000,IC3,1, 12849, 1.58894,TPCC, 766359, 1.43641,false, 0.509824,true,0,false,true,true,8,true,0, 0, 0, 9.87602,0, 0, 0.101952, 0, 0, 12820, 4951, 0.249386, 0,true,true,620784, 0, 0
true,0, 0, 0.654692, 0,100000,false, 3959,0.5, 0, 0.784976,0,LH_MCSLOCK,50000,IC3,2, 11046, 0.92609,TPCC, 773895, 1.10597,false, 0.151615,true,0,true,true,true,8,true,0, 0, 0, 8.57542,0, 0, 0.0474738, 0, 0, 11036, 4374, 0.00733118, 0,true,true,721966, 0, 0
true,0, 0, 0.664466, 0,100000,false, 3854,0.5, 0, 0.756805,0,LH_MCSLOCK,50000,IC3,2, 11381, 1.05824,TPCC, 776326, 1.17111,false, 0.220632,true,0,false,true,true,8,true,0, 0, 0, 8.8609,0, 0, 0.0456819, 0, 0, 11371, 4257, 0.0614219, 0,true,true,700900, 0, 0
true,0, 0, 0.340555, 0,100000,false, 3834,0.5, 0, 0.818208,0,LH_MCSLOCK,50000,IC3,4, 12171, 0.906018,TPCC, 759661, 1.03258,false, 0.0834256,true,0,true,true,true,8,true,0, 0, 0, 9.27297,0, 0, 0.0229452, 0, 0, 12169, 3936, 0.00655978, 0,true,true,655376, 0, 0
true,0, 0, 0.269759, 0,100000,false, 3560,0.5, 0, 0.710502,0,LH_MCSLOCK,50000,IC3,4, 11421, 0.91315,TPCC, 719010, 1.06848,false, 0.13639,true,0,false,true,true,8,true,0, 0, 0, 8.23526,0, 0, 0.0223517, 0, 0, 11417, 3674, 0.0275395, 0,true,true,698470, 0, 0
true,0, 0, 0.102577, 0,100000,false, 3698,0.5, 0, 0.891863,0,LH_MCSLOCK,50000,IC3,8, 11646, 0.716365,TPCC, 731473, 0.87547,false, 0.0324143,true,0,true,true,true,8,true,0, 0, 0, 8.543,0, 0, 0.0145314, 0, 0, 11646, 3698, 0.00576194, 0,true,true,684980, 0, 0
true,0, 0, 0.0948002, 0,100000,false, 3427,0.5, 0, 0.868379,0,LH_MCSLOCK,50000,IC3,8, 13855, 0.784703,TPCC, 687639, 1.00473,false, 0.0533113,true,0,false,true,true,8,true,0, 0, 0, 9.55126,0, 0, 0.0143906, 0, 0, 13855, 3427, 0.00583655, 0,true,true,575956, 0, 0
true,0, 0, 0.0885099, 0,100000,false, 3284,0.5, 0, 1.24087,0,LH_MCSLOCK,50000,IC3,16, 14838, 0.729589,TPCC, 666539, 1.00431,false, 0.0329246,true,0,true,true,true,8,true,0, 0, 0, 9.91525,0, 0, 0.0143816, 0, 0, 14838, 3284, 0.0055143, 0,true,true,537789, 0, 0
true,0, 0, 0.100282, 0,100000,false, 3406,0.5, 0, 1.27851,0,LH_MCSLOCK,50000,IC3,16, 14040, 0.775401,TPCC, 699345, 1.01622,false, 0.0513588,true,0,false,true,true,8,true,0, 0, 0, 9.84352,0, 0, 0.0140587, 0, 0, 14040, 3406, 0.00585981, 0,true,true,568370, 0, 0
true,0, 0, 8.99527, 0,100000,false, 7787,0.5, 0, 1.7004,0,LH_MCSLOCK,50000,IC3,1, 17603, 4.25879,TPCC, 1520710, 3.33495,false, 1.87739,true,0,true,true,true,16,true,0, 0, 0, 26.8737,0, 0, 0.57333, 0, 0, 17474, 14679, 0.0342776, 0,true,true,905396, 0, 0
true,0, 0, 8.37504, 0,100000,false, 7916,0.5, 0, 1.74982,0,LH_MCSLOCK,50000,IC3,1, 20748, 8.46499,TPCC, 1565962, 6.72326,false, 2.69102,true,0,false,true,true,16,true,0, 0, 0, 32.5828,0, 0, 0.549671, 0, 0, 20640, 14428, 4.22092, 0,true,true,768977, 0, 0
true,0, 0, 3.11811, 0,100000,false, 7488,0.5, 0, 1.55011,0,LH_MCSLOCK,50000,IC3,2, 13178, 2.4528,TPCC, 1493900, 2.40556,false, 0.739314,true,0,true,true,true,16,true,0, 0, 0, 19.7513,0, 0, 0.22516, 0, 0, 13141, 9944, 0.0216735, 0,true,true,1.21017e+06, 0, 0
true,0, 0, 3.20928, 0,100000,false, 7494,0.5, 0, 1.45608,0,LH_MCSLOCK,50000,IC3,2, 14057, 3.15749,TPCC, 1499526, 2.72108,false, 1.1005,true,0,false,true,true,16,true,0, 0, 0, 21.1415,0, 0, 0.210026, 0, 0, 14026, 9740, 0.464136, 0,true,true,1.13485e+06, 0, 0
true,0, 0, 1.59798, 0,100000,false, 7636,0.5, 0, 1.59261,0,LH_MCSLOCK,50000,IC3,4, 12822, 1.98553,TPCC, 1505899, 2.33519,false, 0.340871,true,0,true,true,true,16,true,0, 0, 0, 19.3663,0, 0, 0.0883945, 0, 0, 12811, 8372, 0.0150935, 0,true,true,1.24414e+06, 0, 0
true,0, 0, 1.524, 0,100000,false, 7302,0.5, 0, 1.48389,0,LH_MCSLOCK,50000,IC3,4, 12788, 2.37948,TPCC, 1471198, 2.10181,false, 0.643078,true,0,false,true,true,16,true,0, 0, 0, 18.8653,0, 0, 0.0864719, 0, 0, 12778, 8019, 0.181031, 0,true,true,1.24775e+06, 0, 0
true,0, 0, 0.912816, 0,100000,false, 6608,0.5, 0, 1.71038,0,LH_MCSLOCK,50000,IC3,8, 14102, 1.77227,TPCC, 1343640, 2.03607,false, 0.223037,true,0,true,true,true,16,true,0, 0, 0, 18.9969,0, 0, 0.0409929, 0, 0, 14099, 6765, 0.0122527, 0,true,true,1.13167e+06, 0, 0
true,0, 0, 0.929133, 0,100000,false, 6618,0.5, 0, 1.87298,0,LH_MCSLOCK,50000,IC3,8, 14730, 1.92415,TPCC, 1333276, 2.06803,false, 0.390376,true,0,false,true,true,16,true,0, 0, 0, 19.6896,0, 0, 0.0422949, 0, 0, 14727, 6778, 0.0654621, 0,true,true,1.08344e+06, 0, 0
true,0, 0, 0.594551, 0,100000,false, 6328,0.5, 0, 2.59101,0,LH_MCSLOCK,50000,IC3,16, 18261, 1.6873,TPCC, 1275918, 2.43257,false, 0.0787182,true,0,true,true,true,16,true,0, 0, 0, 23.3524,0, 0, 0.0334387, 0, 0, 18261, 6328, 0.0114848, 0,true,true,874201, 0, 0
true,0, 0, 0.605444, 0,100000,false, 6473,0.5, 0, 2.84827,0,LH_MCSLOCK,50000,IC3,16, 21037, 1.87165,TPCC, 1255783, 2.75599,false, 0.127139,true,0,false,true,true,16,true,0, 0, 0, 26.4791,0, 0, 0.035079, 0, 0, 21037, 6473, 0.0117357, 0,true,true,758808, 0, 0
true,0, 0, 60.1341, 0,100000,false, 15372,0.5, 0, 4.3542,0,LH_MCSLOCK,50000,IC3,1, 50585, 27.7988,TPCC, 3044231, -9.20016,false, 39.2247,true,0,true,true,true,32,true,0, 0, 0, 154.723,0, 0, 3.77749, 0, 0, 49294, 62869, 0.196519, 0,true,true,629610, 0, 0
true,0, 0, 31.3682, 0,100000,false, 15322,0.5, 0, 3.34906,0,LH_MCSLOCK,50000,IC3,1, 49600, 83.5684,TPCC, 3031935, 72.7648,false, 11.3063,true,0,false,true,true,32,true,0, 0, 0, 150.663,0, 0, 3.98478, 0, 0, 48698, 65164, 69.8581, 0,true,true,643967, 0, 0
true,0, 0, 21.3323, 0,100000,false, 15404,0.5, 0, 3.61976,0,LH_MCSLOCK,50000,IC3,2, 19237, 9.33252,TPCC, 3068375, 6.6539,false, 4.48869,true,0,true,true,true,32,true,0, 0, 0, 59.2524,0, 0, 1.17702, 0, 0, 19088, 29591, 0.0793539, 0,true,true,1.65711e+06, 0, 0
true,0, 0, 19.2995, 0,100000,false, 14686,0.5, 0, 3.32656,0,LH_MCSLOCK,50000,IC3,2, 22807, 15.5375,TPCC, 2929545, 11.3598,false, 5.93793,true,0,false,true,true,32,true,0, 0, 0, 66.9964,0, 0, 1.07984, 0, 0, 22683, 27306, 7.05992, 0,true,true,1.39926e+06, 0, 0
true,0, 0, 10.8778, 0,100000,false, 14932,0.5, 0, 3.47866,0,LH_MCSLOCK,50000,IC3,4, 17533, 5.94375,TPCC, 2935010, 5.12289,false, 2.5464,true,0,true,true,true,32,true,0, 0, 0, 51.6162,0, 0, 0.410992, 0, 0, 17488, 19230, 0.0447938, 0,true,true,1.81959e+06, 0, 0
true,0, 0, 10.3833, 0,100000,false, 14548,0.5, 0, 3.53632,0,LH_MCSLOCK,50000,IC3,4, 18333, 7.49025,TPCC, 2894329, 5.06499,false, 3.59285,true,0,false,true,true,32,true,0, 0, 0, 53.2066,0, 0, 0.418534, 0, 0, 18293, 18817, 1.34321, 0,true,true,1.74074e+06, 0, 0
true,0, 0, 6.28625, 0,100000,false, 13600,0.5, 0, 4.0824,0,LH_MCSLOCK,50000,IC3,8, 18532, 4.9151,TPCC, 2701189, 4.82202,false, 1.46449,true,0,true,true,true,32,true,0, 0, 0, 50.1959,0, 0, 0.169321, 0, 0, 18517, 14812, 0.0320407, 0,true,true,1.72201e+06, 0, 0
true,0, 0, 5.9941, 0,100000,false, 13034,0.5, 0, 4.37291,0,LH_MCSLOCK,50000,IC3,8, 20331, 6.01458,TPCC, 2578605, 5.13426,false, 2.2481,true,0,false,true,true,32,true,0, 0, 0, 52.566,0, 0, 0.180043, 0, 0, 20315, 14291, 0.57366, 0,true,true,1.56975e+06, 0, 0
true,0, 0, 2.60337, 0,100000,false, 13439,0.5, 0, 4.48391,0,LH_MCSLOCK,50000,IC3,16, 15202, 3.66801,TPCC, 2683732, 4.26352,false, 0.370869,true,0,true,true,true,32,true,0, 0, 0, 40.8985,0, 0, 0.0820387, 0, 0, 15198, 13781, 0.0243781, 0,true,true,2.09982e+06, 0, 0
true,0, 0, 3.59906, 0,100000,false, 12501,0.5, 0, 5.05433,0,LH_MCSLOCK,50000,IC3,16, 21555, 4.61744,TPCC, 2499645, 4.88416,false, 1.36574,true,0,false,true,true,32,true,0, 0, 0, 54.0034,0, 0, 0.098274, 0, 0, 21551, 12792, 0.219452, 0,true,true,1.48118e+06, 0, 0
true,0, 0, 0.00305889, 0,100000,false, 503,0.5, 0, 0.0537931,0,LH_MCSLOCK,50000,BAMBOO,1, 4410, 0.024223,TPCC, 100000, 0.131864,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.444105,0, 0, 0.00184805, 0, 0, 4410, 503, 0.000836272, 0,true,true,225172, 0, 0
true,0, 0, 0.00301568, 0,100000,false, 503,0.5, 0, 0.0438382,0,LH_MCSLOCK,50000,BAMBOO,1, 4377, 0.0226156,TPCC, 100000, 0.13226,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.440799,0, 0, 0.00195476, 0, 0, 4377, 503, 0.000898578, 0,true,true,226861, 0, 0
true,0, 0, 0.003481, 0,100000,false, 524,0.5, 0, 0.0555412,0,LH_MCSLOCK,50000,BAMBOO,2, 4694, 0.0246021,TPCC, 100000, 0.143175,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.472897,0, 0, 0.00186406, 0, 0, 4694, 524, 0.000846424, 0,true,true,211463, 0, 0
true,0, 0, 0.00329591, 0,100000,false, 524,0.5, 0, 0.0451455,0,LH_MCSLOCK,50000,BAMBOO,2, 4519, 0.0227639,TPCC, 100000, 0.135848,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.455242,0, 0, 0.00208903, 0, 0, 4519, 524, 0.000879968, 0,true,true,219664, 0, 0
true,0, 0, 0.00382796, 0,100000,false, 514,0.5, 0, 0.0670147,0,LH_MCSLOCK,50000,BAMBOO,4, 5300, 0.0247298,TPCC, 100000, 0.144141,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.533843,0, 0, 0.00178406, 0, 0, 5300, 514, 0.00084861, 0,true,true,187321, 0, 0
true,0, 0, 0.00374998, 0,100000,false, 514,0.5, 0, 0.0583896,0,LH_MCSLOCK,50000,BAMBOO,4, 5277, 0.0230388,TPCC, 100000, 0.142598,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.531458,0, 0, 0.00201524, 0, 0, 5277, 514, 0.000896269, 0,true,true,188162, 0, 0
true,0, 0, 0.00529823, 0,100000,false, 524,0.5, 0, 0.0927298,0,LH_MCSLOCK,50000,BAMBOO,8, 6956, 0.0275275,TPCC, 100000, 0.219505,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.700964,0, 0, 0.00190324, 0, 0, 6956, 524, 0.000866911, 0,true,true,142661, 0, 0
true,0, 0, 0.00353465, 0,100000,false, 524,0.5, 0, 0.0539265,0,LH_MCSLOCK,50000,BAMBOO,8, 5176, 0.0255026,TPCC, 100000, 0.177055,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.521189,0, 0, 0.00204811, 0, 0, 5176, 524, 0.000900405, 0,true,true,191869, 0, 0
true,0, 0, 0.00586004, 0,100000,false, 522,0.5, 0, 0.10642,0,LH_MCSLOCK,50000,BAMBOO,16, 7841, 0.0281066,TPCC, 100000, 0.216825,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.789994,0, 0, 0.00204246, 0, 0, 7841, 522, 0.000903214, 0,true,true,126583, 0, 0
true,0, 0, 0.00583963, 0,100000,false, 522,0.5, 0, 0.0980327,0,LH_MCSLOCK,50000,BAMBOO,16, 7814, 0.0250529,TPCC, 100000, 0.216148,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.787305,0, 0, 0.00204011, 0, 0, 7814, 522, 0.000888331, 0,true,true,127016, 0, 0
true,0, 0, 0.015793, 0,100000,false, 996,0.5, 0, 0.12407,0,LH_MCSLOCK,50000,BAMBOO,1, 9449, 0.287224,TPCC, 197457, 1.13604,false, 7.3635e-05,true,0,true,true,true,2,true,0, 0, 0, 1.8798,0, 0, 0.0174819, 99, 0, 9440, 1170, 0.0545978, 0,true,true,210083, 0, 0
true,0, 0, 0.0169806, 0,100000,false, 1004,0.5, 0, 0.131186,0,LH_MCSLOCK,50000,BAMBOO,1, 9995, 0.285862,TPCC, 196326, 1.17641,false, 0.00239517,true,0,false,true,true,2,true,0, 0, 0, 1.97634,0, 0, 0.0253305, 3320, 0, 9980, 1286, 0.0578739, 0,true,true,198676, 0, 0
true,0, 0, 0.0115472, 0,100000,false, 977,0.5, 0, 0.119341,0,LH_MCSLOCK,50000,BAMBOO,2, 7803, 0.136384,TPCC, 193528, 0.829719,false, 1.105e-06,true,0,true,true,true,2,true,0, 0, 0, 1.52182,0, 0, 0.0033684, 1, 0, 7803, 977, 0.00170435, 0,true,true,254338, 0, 0
true,0, 0, 0.0100849, 0,100000,false, 913,0.5, 0, 0.101942,0,LH_MCSLOCK,50000,BAMBOO,2, 7209, 0.126253,TPCC, 191111, 0.72827,false, 0,true,0,false,true,true,2,true,0, 0, 0, 1.38789,0, 0, 0.00323639, 0, 0, 7209, 913, 0.00167645, 0,true,true,275398, 0, 0
true,0, 0, 0.0114784, 0,100000,false, 962,0.5, 0, 0.123393,0,LH_MCSLOCK,50000,BAMBOO,4, 7669, 0.138055,TPCC, 198597, 0.805866,false, 0,true,0,true,true,true,2,true,0, 0, 0, 1.53472,0, 0, 0.00335513, 0, 0, 7669, 962, 0.0017066, 0,true,true,258806, 0, 0
true,0, 0, 0.0111331, 0,100000,false, 943,0.5, 0, 0.123549,0,LH_MCSLOCK,50000,BAMBOO,4, 7820, 0.14228,TPCC, 194785, 0.779796,false, 0,true,0,false,true,true,2,true,0, 0, 0, 1.53439,0, 0, 0.00346465, 0, 0, 7820, 943, 0.00172533, 0,true,true,253892, 0, 0
true,0, 0, 0.0120391, 0,100000,false, 995,0.5, 0, 0.131346,0,LH_MCSLOCK,50000,BAMBOO,8, 8126, 0.14369,TPCC, 198919, 0.834462,false, 9.8e-07,true,0,true,true,true,2,true,0, 0, 0, 1.62865,0, 0, 0.00348979, 1, 0, 8126, 995, 0.00176879, 0,true,true,244274, 0, 0
true,0, 0, 0.0114011, 0,100000,false, 975,0.5, 0, 0.13258,0,LH_MCSLOCK,50000,BAMBOO,8, 7927, 0.132311,TPCC, 195224, 0.775056,false, 0,true,0,false,true,true,2,true,0, 0, 0, 1.55896,0, 0, 0.00338959, 0, 0, 7927, 975, 0.00169017, 0,true,true,250454, 0, 0
true,0, 0, 0.0146699, 0,100000,false, 961,0.5, 0, 0.256331,0,LH_MCSLOCK,50000,BAMBOO,16, 9975, 0.14349,TPCC, 194417, 0.941539,false, 0,true,0,true,true,true,2,true,0, 0, 0, 1.95414,0, 0, 0.00340919, 0, 0, 9975, 961, 0.00171711, 0,true,true,198980, 0, 0
